7.473730038764560391e+01 2.102753172398518222e-01 2.195011817913871538e-02
7.515452094463994115e+01 2.721837445960610391e-01 2.633769901359056531e-02
7.570373602893857878e+01 3.837515568467086413e-01 1.544576741458596539e-02
7.585456244213237653e+01 2.149977945089418530e-01 1.834618011755823064e-02
7.690030813745740090e+01 1.372679576807651070e-01 2.211913972461393776e-02
7.629773560233228125e+01 2.505850044303205570e-01 1.294605924688558771e-02
7.613212950771387000e+01 2.570507290936197564e-01 2.113500590904733578e-02
7.608185214552344178e+01 4.701778891320915754e-01 1.883241157330232257e-02
7.503650250737813110e+01 3.279275634956316243e-01 2.107315455595983045e-02
7.741918757524044281e+01 3.935111245914578726e-01 2.174083443487565687e-02
7.752330289121955786e+01 1.911236945677148857e-01 1.687926081585489069e-02
7.513342405859447126e+01 2.710190196844232124e-01 1.328445781679849294e-02
7.669515094681440814e+01 2.877777302901226575e-01 1.282533514876752281e-02
7.504442091879245424e+01 3.413513847450195260e-01 2.408842228241161662e-02
7.805673089169178525e+01 6.013862466007329211e-01 2.202150943061461849e-02
7.507046187996813558e+01 9.679537192686907265e-02 2.130590957240895492e-02
7.524705890468968050e+01 2.684642739820314317e-01 1.701416195580581284e-02
7.591920911358361934e+01 4.165980230787643679e-01 2.076609057290412091e-02
7.590136516296131219e+01 2.064346247174188298e-01 1.183081490388118370e-02
7.557369209092667006e+01 3.046217449181679582e-01 2.862404835892625940e-02
7.619027452147288670e+01 4.082739511023057433e-01 1.756441171444315941e-02
7.487505623358298124e+01 2.134883237767628006e-01 1.646231188031339887e-02
7.818846973243516629e+01 2.278613320775613738e-01 2.409019123773827042e-02
7.515707282191297622e+01 4.031573012874244410e-01 2.187780959076031026e-02
7.590336210234191583e+01 3.059237473864566126e-01 1.680591368083224346e-02
7.650607220148208398e+01 2.645016519659220133e-01 1.402143529869634940e-02
7.478206242568037965e+01 3.272587917722119544e-01 2.770288417761188060e-02
7.621999161357344121e+01 2.981361673890117192e-01 2.139427385171972090e-02
7.736600174170682465e+01 3.319382501363856153e-01 1.799547692276225880e-02
7.716628871005988799e+01 3.528756438461613243e-01 2.749149264388289077e-02
7.624323443722191485e+01 1.875530968279499611e-01 1.332605268660651265e-02
7.771092793223125739e+01 4.823665720783297250e-01 1.912429652057268115e-02
7.567681267886401031e+01 4.561444292242202159e-01 1.459977716076347326e-02
7.516527298104418264e+01 3.743326794689044723e-01 1.807509696166053823e-02
7.605487813327992797e+01 2.936557101475487652e-01 2.164670511609236014e-02
7.746748186131371483e+01 3.190584906901745565e-01 2.314116484525296710e-02
7.400982789896897884e+01 3.051281598069882084e-01 1.588668160832745757e-02
7.484118693957637447e+01 2.221847633071249162e-01 1.837012955755701338e-02
7.697590254235601037e+01 1.773607282260435958e-01 2.014942191509471944e-02
7.557583056666642563e+01 2.772326905638038963e-01 2.489150158685173031e-02
7.659811543700392633e+01 4.437398107442743767e-01 1.924631375975658504e-02
7.536405738832930012e+01 2.876141183119500511e-01 2.118291117693279005e-02
7.623657335845371108e+01 2.015611927766633449e-01 2.044141356891646111e-02
7.628822833013890659e+01 5.617474037533920495e-01 2.915533956722766301e-02
7.520675664944118921e+01 2.812616638450823880e-01 1.286125852762437516e-02
7.546929298603652114e+01 3.415605003590340694e-01 2.588221278482065457e-02
7.533091616225640053e+01 2.445853559932203436e-01 9.525419367128511866e-03
7.589733407945509214e+01 2.037585588140436998e-01 1.741736864699476237e-02
7.518313922183241971e+01 3.005737445747442838e-01 1.142571516411399271e-02
7.459295475460901059e+01 5.229247112028297950e-01 1.371988984744374959e-02
7.496321442154535930e+01 4.936913528321313915e-01 3.417105936214832884e-02
7.488843337117465637e+01 2.731751043211969598e-01 2.166612463873419242e-02
7.778869764440560175e+01 2.113142921571762312e-01 1.880352270272141538e-02
7.683733757606174208e+01 3.534766074466618724e-01 1.816509233546292901e-02
7.592617703548395980e+01 1.725104191630018047e-01 1.883817685866016889e-02
7.579361250999104982e+01 3.332169889626255821e-01 1.729108673746821562e-02
7.653153852254514788e+01 4.112715817819828645e-01 2.075819184228520214e-02
7.641175640839919936e+01 3.153155347577867307e-01 2.000041167361665470e-02
7.533844196645715385e+01 3.416494261673307942e-01 1.952543122725127270e-02
7.815316830893060285e+01 4.673354902475242434e-01 2.188217830515366141e-02
7.529694279030523774e+01 1.987588528016581979e-01 2.581045342970178166e-02
7.632274922514713467e+01 3.580143403391610746e-01 1.148982445378442588e-02
7.698743848155818625e+01 3.554420338214362984e-01 1.458326495407571630e-02
7.558847519255004954e+01 3.363717204356519441e-01 2.025593560173777341e-02
7.576782881419644866e+01 2.996511731934038969e-01 1.877084205752738849e-02
7.621256251210246546e+01 4.571491972993156905e-01 7.479714922286351611e-03
7.582314973549031833e+01 3.276512421372446693e-01 2.144387312042487712e-02
7.568808541867871043e+01 1.343278217521417239e-01 2.159997796933712036e-02
7.778735021416419215e+01 1.566138595083862162e-01 2.421379518877165085e-02
7.573147477687710705e+01 3.038675654171152929e-01 1.486390970388317551e-02
7.572554382764413106e+01 4.400044594698958589e-01 2.284222069262296234e-02
7.779231160540994949e+01 4.277411888977693533e-01 2.214188623868085931e-02
7.780393452616779371e+01 3.538993158738298894e-01 2.403896671608321545e-02
7.576342904646529064e+01 3.166545815859204693e-01 1.659793256926694188e-02
7.704958393459484967e+01 1.921696376885134172e-01 2.381634313374468917e-02
7.586934894249483818e+01 4.271247093467319678e-01 2.366277555478663377e-02
7.788064615764680809e+01 3.830774691138644772e-01 1.233151094803297196e-02
7.599304682710180714e+01 1.927992807405183862e-01 1.747180564699378144e-02
7.757122843327672967e+01 3.737533810897696318e-01 1.659058327522562604e-02
7.504628263355959916e+01 3.132782092876260638e-01 1.406556024692132839e-02
7.538885972260342783e+01 3.412009471551243900e-01 2.563566846881315531e-02
7.666876147222444615e+01 8.087104914018999891e-02 2.148471575136712275e-02
7.613203357323257592e+01 3.513890285372692768e-01 2.788394966659125604e-02
7.399676172319526302e+01 2.508896574808894275e-01 2.288246986728465632e-02
7.447840560054605419e+01 4.575949048053509216e-01 2.179686152536906493e-02
7.690658398584341171e+01 2.529056338478205546e-01 2.396957897544493149e-02
7.712847155598903726e+01 3.332878020137168273e-01 2.114341898877412571e-02
7.633034323928173137e+01 2.236654735260618088e-01 1.928034790126657155e-02
7.590747746754765046e+01 3.483393864353495073e-01 2.487719144834290089e-02
7.500146391802159940e+01 2.974990969680422204e-01 2.722661242760474748e-02
7.531641177118743258e+01 2.277749982709679766e-01 2.098685947234728635e-02
7.690438519048532839e+01 3.111426055560659321e-01 2.648273458749750980e-02
7.691679398256653144e+01 3.941820066890061591e-01 2.270300732353216361e-02
7.838765310034608547e+01 2.894838311133955955e-01 1.022672052650480841e-02
7.766425436151713768e+01 2.642300569043174452e-01 2.052624606996601708e-02
7.736955068486052767e+01 1.497740458941074493e-01 1.389440383362858765e-02
7.445872206288115080e+01 2.305863709974576015e-01 2.214456880983899437e-02
7.658418784281276714e+01 3.376274179328553893e-01 1.310845910296406548e-02
7.374989656336735777e+01 3.154353585390382020e-01 1.769865349444714117e-02
7.651938577171661393e+01 3.801953626221269977e-01 2.067434844906674077e-02
7.682013308537585772e+01 3.329211374115068622e-01 2.258568149073886255e-02
7.535532673713011320e+01 2.920388586168541356e-01 2.095988339832662029e-02
7.688052847541742096e+01 2.706258827775427922e-01 2.254227929625420707e-02
7.579416120808461699e+01 2.982457832671869813e-01 2.404643435133694412e-02
7.406693962894584615e+01 1.803527671925238829e-01 1.276982732954721513e-02
7.372638388015170108e+01 2.421735559844823138e-01 2.365577512062312648e-02
7.577511593361742825e+01 3.297790081941852081e-01 2.531325608151606399e-02
7.738768613226768878e+01 3.030862065273860484e-01 2.660285799789949973e-02
7.615212665843411344e+01 2.262601776172537826e-01 1.710048608683543969e-02
7.457946348743499243e+01 2.211866146266347477e-01 1.825357713134424797e-02
7.686358501937860410e+01 4.820769831165984121e-01 1.325765114450224227e-02
7.645282746825992604e+01 2.059456060842465575e-01 2.231559555347903401e-02
7.592891334931228187e+01 1.269094174152469445e-01 2.452827800765114419e-02
7.545499928719127070e+01 2.566099761626445264e-01 1.478169555468443822e-02
7.540571672331245168e+01 3.527890440694917418e-01 1.907685687348095044e-02
7.638866200228248715e+01 3.461921853928843773e-01 2.644225197818618131e-02
7.571721384913561792e+01 1.623142183154268059e-01 2.520596300766821118e-02
7.572851182790275004e+01 4.214592444577376917e-01 2.187013225942668546e-02
7.592886246979665543e+01 3.448775894046295365e-01 2.951713443964048764e-02
7.813698052905375846e+01 3.169381135132778859e-01 2.078141752837597833e-02
7.713624015746638918e+01 2.254338967232652757e-01 2.162473352496709772e-02
7.603413715204614221e+01 3.413908211457553632e-01 1.593478631244192242e-02
7.447043250669103998e+01 1.027016564008708110e-01 1.454934579029459538e-02
7.560132471506067020e+01 2.806808413351238318e-01 2.944990810941228165e-02
7.716599336990729796e+01 2.137908883658372616e-01 2.169613879244369423e-02
7.565292176364967247e+01 2.815636161959904626e-01 2.090402755812381663e-02
7.667917111697539667e+01 2.760741516115984839e-01 2.518951967187492078e-02
7.491806177385760179e+01 3.106339062362268311e-01 3.267157915412600977e-02
7.628307974262527580e+01 4.533214506606172423e-01 2.044643989352784574e-02
7.664077709532979554e+01 3.043216805607308340e-01 1.916874350651607758e-02
7.528051760327458908e+01 3.530301358957553259e-01 1.584616005275234912e-02
7.672558523631343519e+01 4.185287004445910064e-01 2.178795808408404838e-02
7.577375126644430736e+01 3.553965579308696054e-01 1.849427777782237936e-02
7.699554712546515134e+01 1.268593915784876347e-01 1.836289088722611526e-02
7.406918800487601118e+01 1.604939169772794938e-01 2.665298648689711988e-02
7.695518498197168356e+01 2.380519766715209484e-01 1.267071484858098979e-02
7.309547116215834706e+01 2.556504492067365186e-01 3.180690249876781672e-02
7.649488427146364700e+01 2.540427713950510480e-01 2.226868394878198099e-02
7.449904164700555498e+01 2.802676637302364826e-01 2.048525596593043369e-02
7.597389934817896062e+01 3.890806121690080777e-01 2.168119622554172052e-02
7.672832601810799247e+01 2.411627717769240509e-01 2.437958735810023467e-02
7.768893694762400060e+01 2.129850480348587372e-01 1.566977728919726962e-02
7.739578433632023291e+01 2.908656013304939947e-01 2.684790922959296236e-02
7.561746428810781140e+01 4.555045576270710939e-01 2.064139422831928056e-02
7.631822882332269842e+01 4.664718021669904680e-01 1.823526596368697100e-02
7.511887790407504895e+01 2.651435791971645806e-01 2.220650707630799497e-02
7.449424092781949014e+01 3.737470902651121585e-01 1.737184723113295928e-02
7.720781266073356619e+01 7.057396950995281637e-02 1.616309377997966409e-02
7.437353184876590717e+01 2.273770533636047531e-01 2.120812634687289228e-02
7.588077337455024463e+01 2.846622431051984980e-01 1.922348843229238630e-02
7.626338824061994615e+01 2.091463958056892225e-01 2.344804702877585981e-02
7.672266597038549207e+01 3.485037937656100815e-01 2.271479728171348078e-02
7.635641800080865949e+01 5.135073302731067990e-01 1.957515038510970751e-02
7.575291678166541942e+01 2.346472419642622043e-01 1.496457233864469799e-02
7.481552821239893092e+01 2.211202686769081494e-01 1.965521765047770208e-02
7.639429512849771697e+01 3.151142058552161562e-01 1.626568157351359484e-02
7.696018456401996843e+01 3.839412672300947516e-01 1.922122776867308744e-02
7.540708385533528713e+01 3.648427920829799831e-01 2.091694432920051042e-02
7.461187274058495689e+01 3.032019744015594931e-01 2.127822347353356541e-02
7.516030521351224536e+01 3.289843392837443203e-01 1.290330494996200228e-02
7.739618610001217291e+01 4.347949985059431643e-01 1.876820812535139049e-02
7.642345433783907538e+01 6.900780342001250345e-02 1.435927970602276713e-02
7.576622107984786680e+01 2.027866978573140688e-01 2.348486089088126436e-02
7.805729653074799046e+01 1.923385280570698019e-01 1.591481266299905883e-02
7.629544836830993404e+01 4.711116148499621126e-01 1.403719847541510558e-02
7.630903612230694932e+01 4.921298850813108916e-01 1.194263830156454959e-02
7.477893079315417424e+01 2.676393393539161503e-01 1.746054432753458077e-02
7.687260128775365331e+01 3.341659719820838093e-01 1.134164848955059209e-02
7.657541040290081469e+01 2.522461112644349690e-01 2.621681569239629056e-02
7.543241246356308238e+01 2.463384716897764060e-01 2.263966639416844714e-02
7.682292648233693910e+01 3.548099363936203510e-01 1.177757406153752059e-02
7.659803443992825578e+01 2.065691948325600880e-01 2.114768834921104332e-02
7.463626556460094719e+01 3.546322147543063963e-01 1.606537119850062062e-02
7.477736534973948324e+01 3.813820136482399814e-01 2.117875376427683781e-02
7.544602319860710793e+01 4.551178849021064177e-01 1.785047599234271948e-02
7.609210767397094344e+01 3.368913447678600903e-01 1.697723934571408050e-02
7.653113629339992485e+01 2.566547652835275417e-01 1.799200818431117427e-02
7.742264263980334249e+01 2.059413947487566676e-01 8.230339849124437140e-03
7.767093699501189974e+01 5.649327952607002823e-01 1.802307675390569727e-02
7.412316195937981433e+01 2.789516023804056166e-01 1.860379048858210038e-02
7.587007615897773860e+01 1.986611958078151607e-01 2.282712752427550063e-02
7.658450737528609409e+01 1.605594380180693503e-01 2.341071576436530577e-02
7.811268498194588972e+01 3.271960332437059971e-01 1.835451140454387453e-02
7.591799678559247866e+01 3.715256766968560997e-01 1.155769948533064140e-02
7.622439070297730268e+01 2.709536050537190155e-01 2.901378055100510209e-02
7.588582726619505081e+01 4.767887611119520086e-01 1.461589903520972046e-02
7.664725916680279738e+01 3.419400263791229078e-01 1.576074513236691566e-02
7.623739611463693677e+01 4.312518836831600311e-01 1.842052827177267926e-02
7.436803735083023525e+01 3.082437173522554197e-01 1.559793612296335279e-02
7.571765906133612134e+01 3.018412230314879152e-01 1.167974528772918255e-02
7.444434166067932779e+01 3.582066835525525295e-01 1.745015270161131421e-02
7.349525565817943118e+01 3.884844036608134932e-01 2.132863295255726932e-02
7.534612517596352177e+01 1.783169788941758316e-01 2.407711168933823059e-02
7.640935062256043864e+01 5.482602282684073680e-01 2.204970048158506196e-02
7.644770314126201072e+01 2.933072069891434763e-01 2.398427252293068926e-02
7.668508520124815675e+01 4.351725008565194841e-01 1.745696137250105084e-02
7.562459252705603774e+01 2.620896829088019686e-01 2.385756937160482538e-02
7.755837444029673122e+01 2.641159506850699334e-01 1.792793303515565276e-02
7.637407722386980424e+01 2.854238499987098443e-01 2.464416416165800261e-02
7.380822270938095642e+01 2.273294953083105363e-01 1.618333495628563115e-02
7.373964398761386008e+01 2.136361555631196008e-01 1.553582382514182361e-02
7.585889534548117297e+01 4.212965891660263584e-01 1.880458218931364833e-02
7.502918627972884735e+01 3.043045458786470814e-01 2.511792010459194813e-02
7.508404118388509119e+01 2.189425116078551337e-01 2.272462906963036017e-02
7.583846388426920271e+01 3.747484690709474431e-01 1.993343028392538172e-02
7.676166364808956644e+01 2.064921885959359049e-01 1.994105048395967278e-02
7.584930998563685023e+01 1.884109075895869234e-01 1.237327830307956809e-02
7.674574903527467029e+01 2.749047617782021669e-01 1.501326691879351430e-02
7.596382106307666504e+01 4.228018857349302717e-01 8.874449534771105402e-03
7.456336131009668122e+01 2.177113558104732394e-01 2.712770178887965317e-02
7.634258698291930045e+01 3.867317240461226602e-01 1.443823941889643692e-02
7.494046412472947338e+01 3.547813716722710287e-01 2.028426502895339795e-02
7.660873881886412562e+01 2.912329009071548125e-01 2.135679866563232679e-02
7.621811908490511200e+01 3.877767389084925131e-01 2.393662576558278424e-02
7.444012800560822996e+01 8.527314446591444108e-02 2.488656291537320875e-02
7.724772509326193415e+01 2.079376980486662418e-01 1.092763216319205498e-02
7.615903482100719657e+01 4.030838226350529352e-01 2.876875376797227019e-02
7.657629757210145272e+01 2.728283303414305028e-01 1.564326526056164512e-02
7.607145129167065534e+01 2.800735296114743589e-01 1.504844924034723710e-02
7.810875565086328720e+01 4.885168402072130878e-01 2.554170089539233718e-02
7.513914960219086936e+01 3.955019324297278649e-01 2.312012882681903359e-02
7.650254562420406046e+01 4.349665267043777428e-01 2.309937142859159673e-02
7.680001423630433521e+01 3.736906283372209980e-01 2.166239711220539418e-02
7.427638887028581394e+01 3.183621077410557221e-01 1.728686849341889986e-02
7.478015904235998335e+01 4.781816619300823801e-01 2.843412361407660419e-02
7.741922060029561692e+01 3.355213416855874486e-01 2.658841522415930289e-02
7.607205318060182719e+01 3.302797276897779244e-01 1.466599331481959444e-02
7.645699130449884251e+01 3.160385928424417346e-01 1.364559943007578185e-02
7.600880288818341057e+01 3.020270436143191461e-01 2.876859105680312431e-02
7.695421332851341845e+01 3.111445439091465870e-01 2.121359663317601632e-02
7.610421237810419370e+01 2.897086015204451970e-01 1.471986732981323334e-02
7.590894812239307043e+01 2.353901743347486530e-01 1.390089981013099135e-02
7.657122181454754184e+01 3.491264659933234760e-01 1.128435360308254615e-02
7.593731536250487579e+01 4.095701385899923608e-01 2.516694506778693191e-02
7.708583684288524296e+01 3.138913206901459696e-01 1.587782766844316601e-02
7.497630117264193927e+01 3.444604904750357410e-01 2.185014650909835807e-02
7.734733111160507235e+01 4.199979650342083870e-01 1.935498216326257681e-02
7.481579412113913463e+01 2.780893402989101926e-01 2.105966436492939103e-02
7.585791675461059924e+01 2.522105891922343801e-01 2.123358446326779891e-02
7.555604225858938605e+01 2.471933916274625942e-01 2.151928211855336573e-02
7.565800741987079903e+01 3.344104388978352271e-01 2.133270255049815947e-02
7.492057099890843119e+01 2.618758876134587577e-01 2.701354604837298903e-02
7.489792048726572204e+01 9.833455510294689117e-02 1.091782852076823504e-02
7.608910994657667004e+01 3.130917278032698814e-01 1.942628851012136171e-02
7.727418982892849897e+01 4.271655668970619768e-02 2.193138475332109122e-02
7.762143820180357068e+01 1.972219235108285951e-01 1.814728530834197606e-02
7.530710808277137858e+01 2.205653953922471211e-01 1.840847802427785299e-02
7.748748528368450650e+01 4.937386675487520638e-01 1.836127207297488795e-02
7.796506021406447928e+01 3.135576476984625049e-01 2.855459037415161716e-02
7.596670135034651139e+01 3.231057826046144221e-01 2.178280230557480199e-02
7.923885367936753710e+01 3.951285574844788928e-01 1.654992912218798337e-02
7.702899787027585887e+01 2.738167462915658268e-01 1.761097471755507585e-02
7.696860135989211926e+01 3.131085587771152978e-01 2.135890690005759138e-02
7.607398522186529988e+01 3.436583126605434746e-01 2.207300437773731389e-02
7.412303306729458541e+01 3.766572668609533547e-01 1.520966136668145882e-02
7.461770086444059302e+01 3.041588756141317407e-01 2.040966343080221485e-02
7.536649383542771830e+01 3.931031857667974250e-01 1.345280406648338006e-02
7.565305625122744004e+01 2.515125865066999422e-01 1.977274502273492982e-02
7.633886428464724361e+01 2.092107050376455224e-01 2.353308623149379802e-02
7.612300236833469569e+01 1.208053746688089458e-01 1.044589541269740768e-02
7.604768070707069683e+01 2.879032682213645833e-01 1.949551164109935078e-02
7.603201754346977737e+01 3.325559839510180415e-01 2.462268102365024192e-02
7.494889509908244918e+01 1.928028407099205144e-01 1.466671288835423234e-02
7.634891666716870873e+01 4.344947378646445424e-01 1.789590517931946220e-02
7.355830015584034243e+01 1.396007137389624342e-01 1.593640623026335718e-02
7.550227111250478629e+01 2.691611372745273401e-01 2.018820059990691224e-02
7.574825366917755787e+01 4.149339610543407164e-01 1.670235460643234790e-02
7.519768204052445526e+01 3.578875538520461808e-01 1.250906307353112472e-02
7.644969170532000646e+01 3.202553183726266628e-01 1.928076834186259747e-02
7.764827610714925754e+01 2.477792554705282035e-01 3.005023497816623756e-02
7.583456855077190539e+01 1.822983555029771829e-01 2.034107112680402785e-02
7.498375479968123614e+01 2.348244152186499678e-01 2.193674780495361715e-02
7.661558208865012887e+01 2.477832299745741929e-01 2.481661046364097914e-02
7.721750775802114219e+01 4.536301756563291265e-01 2.258250442500352173e-02
7.742342871208569477e+01 1.219201572025942204e-01 1.844923634815383989e-02
7.519299474367657865e+01 3.219225861127392174e-01 1.721244283318664609e-02
7.589384215805027623e+01 4.982174880204049416e-01 1.917209855404693533e-02
7.647379231719021675e+01 2.867730670075764876e-01 2.036933311198455346e-02
7.606601668043607845e+01 3.548324065973159636e-01 2.568442700266915929e-02
7.770739399760333299e+01 3.409620081909167100e-01 2.287583846846635155e-02
7.490913549081443534e+01 3.012123257584379266e-01 2.458677787748092189e-02
7.692596863841716015e+01 3.311609732795049998e-01 2.432387297350220925e-02
7.655076670899381952e+01 4.300306258259321557e-01 2.141150808271761671e-02
7.570430168442896957e+01 3.435841256933023780e-01 5.704417678766945249e-03
7.644288573638505113e+01 -5.484128252147840721e-02 1.159286142729064328e-02
7.651176860094098231e+01 3.577529337266795451e-01 1.432961570663448397e-02
7.534789795812106661e+01 4.470540988614132294e-01 1.763887740696255466e-02
7.830292031240298911e+01 3.098080146823654069e-01 2.199042037503056921e-02
7.767687439849861164e+01 3.231027116193419535e-01 1.511051716736194414e-02
7.595027254830571906e+01 3.064389263809909059e-01 1.334272364779724024e-02
7.580416792865918296e+01 2.357807906002563070e-01 2.450906223018260721e-02
7.609461187418526151e+01 2.817204250852429759e-01 1.948203936281669990e-02
7.628312201840617490e+01 3.716814199689779663e-01 1.512335498210057826e-02
7.501841236737872975e+01 4.204679215402530312e-01 1.798860062339155755e-02
7.464315790740312195e+01 3.543812709383104553e-01 2.226034051723262130e-02
7.452928474274330028e+01 3.329481715463606384e-01 2.358821020696767745e-02
7.643438645170625989e+01 3.731981483761395157e-01 1.314990683858171042e-02
7.639104015499620459e+01 2.797380240529553364e-01 1.764492605500173408e-02
7.693055560941972715e+01 4.579274510674229970e-01 2.875302465658712003e-02
7.737480787150590800e+01 2.990265818369816087e-01 2.172058616110411275e-02
7.682682287178424474e+01 3.221177949299461885e-01 2.063787408737338680e-02
7.688375313187619042e+01 3.040717353974067838e-01 1.644250274939677153e-02
7.564552693416413831e+01 3.733910377733742347e-01 2.001460142048758911e-02
7.640020997686833937e+01 3.770079242202190040e-01 1.817150505903605134e-02
7.681624816362980823e+01 3.478842603458394134e-01 1.397652152726107898e-02
7.750230479118624771e+01 2.599255256243083734e-01 1.192636417958446889e-02
7.501495629041369284e+01 2.078954839321677794e-01 2.025450399345138375e-02
7.578614949445376681e+01 2.763168032359407111e-01 2.302293641698770210e-02
7.639987536119271283e+01 3.416047870644286499e-01 2.199916320648142784e-02
7.667613466800223421e+01 9.920466582225567764e-02 1.822225242797823747e-02
7.387978993551053009e+01 3.136059926797795661e-01 1.997740013549099969e-02
7.710553227478968097e+01 4.287634392721120791e-01 2.098914657684081836e-02
7.555963892260309933e+01 3.585161112545737772e-01 1.742479201305213027e-02
7.605860734855664873e+01 4.086136316960767845e-01 1.727916416590525098e-02
7.686567863924250332e+01 3.777401368692302475e-01 1.534247894082526112e-02
7.703389412821739768e+01 3.798566345371505171e-01 2.049719945059833015e-02
7.529767654197235061e+01 2.240793981424429870e-01 1.737725572242428129e-02
7.660259446329196464e+01 2.144374832598602010e-01 2.213420609082863283e-02
7.481824447112161636e+01 2.895931415561150968e-01 2.053486709548297054e-02
7.850513014505891363e+01 1.722684344479632479e-01 2.718055886092748258e-02
7.620984241398728898e+01 3.511171918015962845e-01 2.057730689457660730e-02
7.650472681819523757e+01 2.946314895637981990e-01 2.709292771442662826e-02
7.560352885577528070e+01 4.232234572179247589e-01 1.685674575505842487e-02
7.599974815359871627e+01 2.028037447709780672e-01 2.221962790413424538e-02
7.750512595692653406e+01 3.022643820179146124e-01 1.903958195754190327e-02
7.494538303693207126e+01 2.870707346447691766e-01 1.223027190379742495e-02
7.514712201328117658e+01 3.326786046109135309e-01 2.643421072068973671e-02
7.886921086122950442e+01 2.513414914929099075e-01 2.700146417875824711e-02
7.630375248040165559e+01 2.948752353253624170e-01 2.211021683768854898e-02
7.612191648367996777e+01 3.210395725612218421e-01 1.800813091304063682e-02
7.466189034020115400e+01 1.556374797477918237e-01 2.318656040624988979e-02
7.578329990991429099e+01 2.503911100343833018e-01 2.004149086206416519e-02
7.685493225291563135e+01 3.280363943026398110e-01 1.679973201638552613e-02
7.728629295564894619e+01 4.679185502981632050e-01 2.241247148937977260e-02
7.703366351134408774e+01 4.341959996813811173e-01 2.551267959221713982e-02
7.667409917711262324e+01 3.698347047074883043e-01 2.253492962608050210e-02
7.496266232545295338e+01 3.800723156859585616e-01 1.338627331157778502e-02
7.526540054487495013e+01 4.403565067808087319e-01 2.409863493997169842e-02
7.754739828968585869e+01 2.828325616312707957e-01 1.437927394499137826e-02
7.581956280292965289e+01 3.202031297240574004e-01 2.038531081141468221e-02
7.719368047875670413e+01 2.738729574996554561e-01 2.171724132586792463e-02
7.507137285056539611e+01 3.550317278043813030e-01 2.001516365944213185e-02
7.531018666171549114e+01 2.864170637825146915e-01 1.910158172431599202e-02
7.578984487066290399e+01 4.871341242267683835e-01 1.951977559849814997e-02
7.581610388982267068e+01 1.002549042389858092e-01 1.563801291717328151e-02
7.579692657554365098e+01 2.414147323823357116e-01 2.674003704086730382e-02
7.589506222460377671e+01 4.388444249318252388e-01 2.030099821487984374e-02
7.609722783642158106e+01 3.011203552287499141e-01 2.001851830059248397e-02
7.777879500304986493e+01 7.803892732487816009e-02 1.023636222225034545e-02
7.551682916894388597e+01 3.114527881937568798e-01 2.336636304762932867e-02
7.653308719802747362e+01 2.715754087119429672e-01 2.497094484508177031e-02
7.709019540315273389e+01 3.284057831271565697e-01 2.469589059749678628e-02
7.633264526343212708e+01 2.538516973217116446e-01 2.340398458048782715e-02
7.617061312257868622e+01 3.101339846754486707e-01 2.718513937653450896e-02
7.360912787145991842e+01 1.682315829840430321e-01 1.420941255427136604e-02
7.569673935243119445e+01 2.845391830233969799e-01 1.264719196208269336e-02
